time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-09-21T03:02:17.790Z,38.4161667,-119.5626667,5.41,2.26,md,22,80,0.09296,0.09,nc,nc73627236,2021-09-22T02:38:25.136Z,"25km ENE of Dardanelle, CA",earthquake,0.23,0.74,0.349,44,reviewed,nc,nc
2021-09-21T02:59:22.890Z,35.6385,-117.4581667,6.87,1.5,ml,36,80,0.05199,0.14,ci,ci39814503,2021-09-21T15:10:14.380Z,"15km SSW of Searles Valley, CA",earthquake,0.16,0.39,0.111,24,reviewed,ci,ci
2021-09-21T02:45:19.490Z,35.6395,-117.455,7.11,2.76,ml,40,80,0.05321,0.13,ci,ci39814495,2021-09-21T21:59:06.040Z,"15km SSW of Searles Valley, CA",earthquake,0.15,0.36,0.174,75,reviewed,ci,ci
2021-09-21T02:44:28.190Z,38.4185,-119.5583333,6.68,1.81,md,18,57,0.08899,0.09,nc,nc73627221,2021-09-22T02:38:19.958Z,"25km ENE of Dardanelle, CA",earthquake,0.29,0.71,0.214,19,reviewed,nc,nc
2021-09-21T02:39:02.820Z,38.4203333,-119.5613333,4.88,2.84,md,26,57,0.08913,0.11,nc,nc73627216,2021-09-22T02:38:15.526Z,"25km ENE of Dardanelle, CA",earthquake,0.2,0.52,0.166,85,reviewed,nc,nc
2021-09-21T02:36:31.630Z,38.4136667,-119.5578333,5.7,1.73,md,13,70,0.09251,0.08,nc,nc73627206,2021-09-22T02:37:50.117Z,"25km ENE of Dardanelle, CA",earthquake,0.36,1.02,0.37,18,reviewed,nc,nc
2021-09-21T02:36:05.930Z,37.7696667,-122.5466667,11.68,1.18,md,21,159,0.0623,0.14,nc,nc73627211,2021-09-21T06:21:06.560Z,"6km NW of San Francisco Zoo, CA",earthquake,0.41,0.54,0.099,13,reviewed,nc,nc
2021-09-21T02:20:56.796Z,38.1516,-117.9069,9.9,1,ml,9,111.24,0.028,0.1181,nn,nn00822864,2021-09-22T02:38:29.009Z,"31 km SSE of Mina, Nevada",earthquake,,1.1,0.44,8,reviewed,nn,nn
2021-09-21T02:02:30.400Z,44.3396667,-114.7696667,9.4,2.56,ml,13,83,0.526,0.25,mb,mb80524169,2021-09-23T22:08:03.936Z,"19 km NE of Stanley, Idaho",earthquake,0.73,1.81,0.144,16,reviewed,mb,mb
2021-09-21T01:57:55.349Z,31.6493,-108.6747,10,2.6,ml,,126,0.585,0.5,us,us7000fd1u,2021-09-21T20:54:30.040Z,"32 km SSW of Playas, New Mexico",earthquake,3.2,2,0.069,28,reviewed,us,us
2021-09-21T01:55:04.262Z,63.5557,-150.8075,4.7,1.5,ml,,,,0.43,ak,ak021c4msunm,2021-09-21T02:04:47.170Z,"45 km E of Denali National Park, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-21T01:52:19.210Z,34.81916667,-95.9715,20.26,1.02,ml,24,188,0.473307121,0.19,ok,ok2021smra,2021-09-22T13:43:00.074Z,"10 km ENE of Ashland, Oklahoma",earthquake,,1,0.26,13,reviewed,ok,ok
2021-09-21T01:46:55.462Z,61.1183,-151.0757,61.7,1.8,ml,,,,0.44,ak,ak021c4mr16n,2021-09-21T01:51:25.607Z,"2 km S of Beluga, Alaska",earthquake,,1,,,automatic,ak,ak
2021-09-21T01:46:42.766Z,38.1486,-117.8884,9.3,1.1,ml,11,101.33,0.016,0.105,nn,nn00822844,2021-09-22T02:37:35.531Z,"33 km SE of Mina, Nevada",earthquake,,1,0.55,10,reviewed,nn,nn
2021-09-21T01:40:54.040Z,19.1854991912842,-155.475830078125,32.9700012207031,2.25,md,42,154,,0.159999996,hv,hv72717802,2021-09-21T01:44:03.410Z,"1 km S of Pāhala, Hawaii",earthquake,0.81,0.860000014,1.76999998,18,automatic,hv,hv
2021-09-21T01:38:29.800Z,35.1105,-95.37133333,6,1.41,ml,46,73,0.1214761622,0.3,ok,ok2021smqo,2021-09-22T13:19:01.565Z,"1 km S of Quinton, Oklahoma",earthquake,,0.8,0.25,13,reviewed,ok,ok
2021-09-21T01:20:46.735Z,-3.021,128.0105,45.59,4.9,mb,,41,3.822,0.66,us,us7000fd1q,2021-09-21T20:59:13.040Z,"77 km NNW of Ambon, Indonesia",earthquake,3.2,6.7,0.067,69,reviewed,us,us
2021-09-21T01:12:59.620Z,33.6773333,-116.7063333,15.36,1,ml,34,55,0.02841,0.08,ci,ci39814479,2021-09-21T14:46:42.880Z,"7km S of Idyllwild, CA",earthquake,0.15,0.24,0.179,22,reviewed,ci,ci
2021-09-21T01:12:44.542Z,64.7287,-151.383,17.7,1.3,ml,,,,0.81,ak,ak021c4mjq06,2021-09-21T01:16:01.673Z,"46 km SW of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-21T00:40:18.049Z,40.0434,-120.1495,3.9,1.1,ml,5,205.83,0.239,0.0694,nn,nn00822925,2021-09-22T02:40:20.107Z,"4 km WNW of Doyle, California",earthquake,,16,0.31,5,reviewed,nn,nn
2021-09-21T00:36:13.530Z,38.8429985,-122.8288345,2.18,1.19,md,8,149,0.00681,0.01,nc,nc73627196,2021-09-21T00:37:51.633Z,"9km WNW of Cobb, CA",earthquake,0.64,0.75,,1,automatic,nc,nc
2021-09-21T00:24:52.840Z,44.81,-110.9945,7.16,1.18,ml,15,136,0.05134,0.16,uu,uu60458792,2021-09-21T14:48:04.270Z,"16 km ENE of Hebgen Lake Estates, Montana",earthquake,0.47,0.75,0.34,3,reviewed,uu,uu
2021-09-21T00:23:10.020Z,36.2618333,-89.4826667,6.86,1.13,md,10,63,0.02363,0.07,nm,nm60134648,2021-09-21T12:55:02.960Z,"0 km ESE of Ridgely, Tennessee",earthquake,0.59,0.72,0.058,7,reviewed,nm,nm
2021-09-21T00:18:07.667Z,38.1648,-117.8973,11.2,1.1,ml,10,72.3,0.021,0.1271,nn,nn00822842,2021-09-22T02:37:30.142Z,"31 km SE of Mina, Nevada",earthquake,,1,0.33,8,reviewed,nn,nn
2021-09-20T23:59:40.860Z,17.9608,-66.8478,15,2.43,md,11,203,0.1966,0.11,pr,pr2021263008,2021-09-21T00:22:40.191Z,"4 km SW of Indios, Puerto Rico",earthquake,0.68,0.5,0.16,8,reviewed,pr,pr
2021-09-20T23:56:56.823Z,1.8225,125.8916,53.17,4.9,mb,,44,1.806,1,us,us7000fd1i,2021-09-21T00:24:33.040Z,"108 km ENE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,6.8,7,0.057,96,reviewed,us,us
2021-09-20T23:50:22.600Z,43.8755,-122.971666666667,-0.52,1.87,ml,13,90,0.1734,0.14,uw,uw61782786,2021-09-21T16:53:04.530Z,"6 km SE of Creswell, Oregon",explosion,0.44,31.61,0.0871541485164256,4,reviewed,uw,uw
2021-09-20T23:46:12.380Z,38.4266667,-119.5433333,5.21,2.16,md,6,220,0.07528,0.07,nc,nc71126264,2021-09-21T08:11:34.469Z,"27km ENE of Dardanelle, CA",earthquake,0.51,0.81,0.1,5,reviewed,nc,nc
2021-09-20T23:45:58.520Z,38.4156667,-119.5595,5.69,2.75,md,22,58,0.09175,0.09,nc,nc73627176,2021-09-21T08:17:18.326Z,"25km ENE of Dardanelle, CA",earthquake,0.21,0.56,0.23,67,reviewed,nc,nc
2021-09-20T23:44:59.580Z,19.3805,-63.8518,120,3.93,md,12,341,1.7884,0.27,pr,pr2021263007,2021-09-21T00:11:43.895Z,"152 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,5.86,7.11,0.06,7,reviewed,pr,pr
2021-09-20T23:40:56.380Z,33.5325,-116.4486667,9.76,2.09,ml,75,39,0.02122,0.17,ci,ci39814439,2021-09-21T00:18:47.194Z,"19km SW of La Quinta, CA",earthquake,0.14,0.25,0.174,26,reviewed,ci,ci
2021-09-20T23:39:55.820Z,31.6543,-108.71,19.41,2.9,ml,,199,0.561,0.33,us,us7000fd19,2021-09-21T00:00:15.040Z,"33 km SSW of Playas, New Mexico",earthquake,4,8.4,0.069,28,reviewed,us,us
2021-09-20T23:34:17.740Z,19.4228324890137,-155.331665039062,3.71000003814697,1.73000002,md,12,123,,0.0700000003,hv,hv72717662,2021-09-20T23:37:07.400Z,"10 km WSW of Volcano, Hawaii",earthquake,0.45,1.29999995,0.600000024,9,automatic,hv,hv
2021-09-20T23:31:45.692Z,32.21282959,-103.0989186,3.545939128,1.9,ml,11,111,0.1108893323,0.2,tx,tx2021smmj,2021-09-21T20:45:31.020Z,"14 km NE of Jal, New Mexico",earthquake,1.751407827,3.47679387,0.2,6,reviewed,tx,tx
2021-09-20T23:18:42.520Z,44.8066667,-110.9971667,7.64,2.24,ml,28,123,0.04776,0.15,uu,uu60458787,2021-09-21T13:16:08.700Z,"15 km ENE of Hebgen Lake Estates, Montana",earthquake,0.36,0.49,0.13,7,reviewed,uu,uu
2021-09-20T23:15:25.720Z,38.5035,-119.418,-1.76,1.5,md,11,78,0.05575,0.06,nc,nc73627166,2021-09-21T07:52:02.754Z,"32km SSW of Smith Valley, NV",earthquake,0.35,0.22,0.215,12,reviewed,nc,nc
2021-09-20T23:13:42.291Z,60.0772,-152.874,110.5,2,ml,,,,0.65,ak,ak021c3c44d1,2021-09-20T23:16:23.552Z,"65 km WNW of Happy Valley, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-09-20T22:57:05.870Z,37.274,-121.6476667,4.17,0.96,md,20,60,0.02524,0.05,nc,nc73627161,2021-09-23T21:34:03.817Z,"16km N of Morgan Hill, CA",earthquake,0.15,0.34,0.101,18,reviewed,nc,nc
2021-09-20T22:54:45.180Z,19.2278327941895,-155.43083190918,31.5300006866455,2.2,ml,43,125,,0.119999997,hv,hv72717622,2021-09-20T23:00:15.320Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.55,0.569999993,0.02,3,automatic,hv,hv
2021-09-20T22:50:25.300Z,17.9655,-67.0768,8,1.28,md,4,241,0.0328,0.06,pr,pr2021263006,2021-09-20T23:05:24.488Z,"3 km WSW of La Parguera, Puerto Rico",earthquake,0.57,0.53,0.09,3,reviewed,pr,pr
2021-09-20T22:49:42.100Z,19.244,-155.396,31.97,3.62,ml,53,136,,0.11,hv,hv72717612,2021-09-21T22:51:33.696Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.4,0.48,0.200281082278024,40,reviewed,hv,hv
2021-09-20T22:41:20.239Z,31.67638355,-104.4632882,5.437451172,2.5,ml,20,81,0.03289088451,0.3,tx,tx2021smks,2021-09-21T19:03:14.780Z,"55 km S of Whites City, New Mexico",earthquake,2.051319278,1.87294191,0.2,8,reviewed,tx,tx
2021-09-20T22:31:34.260Z,32.5888333,-117.0188333,-0.43,1.84,ml,31,211,0.07716,0.23,ci,ci39814359,2021-09-20T22:53:12.706Z,"5km NNE of San Ysidro, CA",quarry blast,1.26,31.61,0.108,15,reviewed,ci,ci
2021-09-20T22:15:26.872Z,38.3402,-118.1981,11.5,2.3,ml,22,65.17,0.214,0.1621,nn,nn00822830,2021-09-21T02:39:48.390Z,"9 km SW of Mina, Nevada",earthquake,,2.1,0.28,14,reviewed,nn,nn
2021-09-20T22:14:06.876Z,32.10662842,-102.1021103,9.463989258,2.5,ml,17,78,0.05956005953,0.1,tx,tx2021smjv,2021-09-21T20:23:51.578Z,"12 km N of Midland, Texas",earthquake,0.7261456052000002,1.3895346989999997,0.2,7,reviewed,tx,tx
2021-09-20T22:10:41.933Z,60.0247,-152.9421,101.4,1.6,ml,,,,0.6,ak,ak021c3bi1l8,2021-09-20T22:25:08.438Z,"68 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-09-20T22:06:47.730Z,19.1588325500488,-155.482498168945,31.6299991607666,2,md,33,125,,0.140000001,hv,hv72717567,2021-09-20T22:10:06.230Z,"4 km S of Pāhala, Hawaii",earthquake,0.86,0.99000001,1.71000004,14,automatic,hv,hv
2021-09-20T22:04:06.537Z,38.716,-117.9754,0,1.1,ml,8,170.38,0.347,0.1648,nn,nn00822843,2021-09-21T02:40:13.192Z,"17 km SSW of Gabbs, Nevada",earthquake,,0,0.45,4,reviewed,nn,nn
2021-09-20T22:02:33.310Z,33.8691667,-117.4983333,-0.5,1.13,ml,31,46,0.0526,0.21,ci,ci39814319,2021-09-20T22:36:22.591Z,"2km ESE of Home Gardens, CA",quarry blast,0.43,31.61,0.095,21,reviewed,ci,ci
2021-09-20T21:58:25.320Z,17.9653,-66.849,11,3.76,md,25,183,0.1953,0.21,pr,pr2021263005,2021-09-24T03:19:28.421Z,"4 km SW of Indios, Puerto Rico",earthquake,0.39,0.39,0.06,13,reviewed,pr,pr
2021-09-20T21:53:51.741Z,51.7073,176.4074,40.96,4.3,mb,,129,1.327,0.91,us,us7000fd0r,2021-09-21T23:16:26.040Z,"253 km ESE of Attu Station, Alaska",earthquake,2.5,7.8,0.061,77,reviewed,us,us
2021-09-20T21:50:09.310Z,45.9423333333333,-123.088833333333,-0.2,1.69,ml,10,94,0.07889,0.19,uw,uw61782771,2021-09-21T16:37:39.890Z,"12 km NE of Vernonia, Oregon",explosion,0.69,31.61,0.164886948117078,6,reviewed,uw,uw
2021-09-20T21:46:44.060Z,19.1833333333333,-155.4875,34.93,2.85,ml,54,73,,0.11,hv,hv72717522,2021-09-21T23:02:49.040Z,"Island of Hawaii, Hawaii",earthquake,0.4,0.5,0.193142622754926,36,reviewed,hv,hv
2021-09-20T21:45:52.300Z,33.8613333,-117.5115,-0.48,0.95,ml,37,59,0.04367,0.19,ci,ci39814279,2021-09-20T21:57:37.952Z,"2km SSE of Home Gardens, CA",quarry blast,0.38,31.61,0.095,7,reviewed,ci,ci
2021-09-20T21:32:26.010Z,39.4235,-110.2943333,-2.18,1.56,md,9,200,0.02384,0.12,uu,uu60458767,2021-09-21T15:12:20.970Z,"16 km SSE of Sunnyside, Utah",earthquake,1.14,1.34,0.105,7,reviewed,uu,uu
2021-09-20T21:23:22.580Z,19.1681671142578,-155.485168457031,33.0299987792969,1.82000005,md,32,205,,0.209999993,hv,hv72717512,2021-09-20T21:26:39.660Z,"3 km S of Pāhala, Hawaii",earthquake,0.88,0.910000026,1.33000004,8,automatic,hv,hv
2021-09-20T21:21:43.210Z,35.6753333,-117.4816667,6.51,1.65,ml,31,103,0.09005,0.1,ci,ci39814263,2021-09-20T22:23:08.040Z,"12km SW of Searles Valley, CA",earthquake,0.14,0.5,0.126,23,reviewed,ci,ci
2021-09-20T21:19:10.760Z,33.6358333,-117.2371667,14.67,1.34,ml,46,38,0.04991,0.19,ci,ci39814255,2021-09-20T22:17:51.877Z,"6km NE of Wildomar, CA",earthquake,0.21,0.38,0.165,27,reviewed,ci,ci
2021-09-20T21:18:13.710Z,19.3363333333333,-155.191333333333,5.13,2.09,ml,47,80,,0.11,hv,hv72717507,2021-09-23T02:35:29.370Z,"12 km SSE of Volcano, Hawaii",earthquake,0.24,0.56,0.135222520018141,17,reviewed,hv,hv
2021-09-20T21:06:03.379Z,62.5947,-149.4085,0,1.6,ml,,,,0.62,ak,ak021c3avo4x,2021-09-20T21:18:41.299Z,"39 km ENE of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-20T21:05:17.920Z,45.9203333333333,-123.041666666667,4.77,1.53,ml,6,227,0.07851,0.05,uw,uw61782766,2021-09-21T16:34:23.960Z,"13 km ENE of Vernonia, Oregon",explosion,1.19,31.61,0.215870671896961,4,reviewed,uw,uw
2021-09-20T20:50:15.010Z,38.8256683,-122.8058319,1.51,1.17,md,10,73,0.004017,0.01,nc,nc73627136,2021-09-20T20:51:50.828Z,"7km NW of The Geysers, CA",earthquake,0.32,1.04,,1,automatic,nc,nc
2021-09-20T20:48:07.710Z,19.167667388916,-155.505996704102,35.7799987792969,2.3900001,md,43,114,,0.119999997,hv,hv72717492,2021-09-20T20:53:38.960Z,"4 km SW of Pāhala, Hawaii",earthquake,0.67,1.01999998,1.75999999,22,automatic,hv,hv
2021-09-20T20:46:26.794Z,38.1774,-117.8782,9.4,1.2,ml,10,139.68,0.016,0.1703,nn,nn00822821,2021-09-21T02:39:22.266Z,"31 km SE of Mina, Nevada",earthquake,,1.2,0.33,8,reviewed,nn,nn
2021-09-20T20:30:20.170Z,48.6085,-121.974166666667,6.26,0.95,ml,8,128,0.03554,0.15,uw,uw61782746,2021-09-20T23:51:57.510Z,"9 km N of Hamilton, Washington",earthquake,0.46,0.75,0.0595193543785635,2,reviewed,uw,uw
2021-09-20T20:25:25.641Z,46.4061,152.4112,25.02,6,mww,,39,6.663,1.16,us,us7000fczf,2021-09-23T11:00:54.475Z,"Kuril Islands",earthquake,7.8,4.5,0.098,10,reviewed,us,us
2021-09-20T20:18:49.680Z,35.6395,-117.4576667,6.59,1.36,ml,27,80,0.05301,0.14,ci,ci39814207,2021-09-20T21:09:16.228Z,"15km SSW of Searles Valley, CA",earthquake,0.21,0.46,0.203,17,reviewed,ci,ci
2021-09-20T20:11:56.330Z,19.1785,-155.475166666667,36.38,1.89,md,38,132,,0.1,hv,hv72717462,2021-09-20T22:51:01.920Z,"2 km S of Pāhala, Hawaii",earthquake,0.54,0.45,0.298139670743182,16,reviewed,hv,hv
2021-09-20T19:57:32.470Z,39.4243333,-110.305,-1.57,1.72,md,8,197,0.01557,0.11,uu,uu60458752,2021-09-21T15:09:13.860Z,"15 km SSE of Sunnyside, Utah",earthquake,1,0.69,0.079,7,reviewed,uu,uu
2021-09-20T19:52:05.517Z,60.1556,-152.6552,112.2,1.9,ml,,,,0.45,ak,ak021c39yo0o,2021-09-20T19:57:02.595Z,"56 km WNW of Ninilchik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-20T19:39:31.790Z,38.801,-122.8121667,3.29,1.01,md,41,66,0.01452,0.05,nc,nc73627126,2021-09-23T21:04:07.600Z,"6km WNW of The Geysers, CA",earthquake,0.17,0.32,0.14,6,reviewed,nc,nc
2021-09-20T19:12:12.920Z,52.009,-173.5513,65.6,2.3,ml,,,,0.26,ak,ak021c39q4vj,2021-09-20T19:38:10.459Z,"49 km ESE of Atka, Alaska",earthquake,,7.3,,,reviewed,ak,ak
2021-09-20T19:11:38.978Z,60.617,-152.0215,69.8,1.2,ml,,,,0.45,ak,ak021c39py97,2021-09-20T19:23:16.428Z,"38 km W of Salamatof, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-09-20T19:10:49.760Z,36.5488333,-121.1331667,5.6,1.52,md,21,121,0.01972,0.06,nc,nc73627121,2021-09-23T20:51:00.299Z,"2km NNE of Pinnacles, CA",earthquake,0.24,0.3,0.151,17,reviewed,nc,nc
2021-09-20T19:07:51.127Z,-59.8051,-26.6525,79.69,5.4,mb,,69,7.701,0.79,us,us7000fcyr,2021-09-21T19:11:41.635Z,"South Sandwich Islands region",earthquake,11.5,7.2,0.056,108,reviewed,us,us
2021-09-20T19:02:34.800Z,34.9961667,-118.1875,-0.82,1.16,ml,14,59,0.1218,0.17,ci,ci39814175,2021-09-20T19:33:40.642Z,"6km S of Mojave, CA",quarry blast,0.41,31.61,0.143,6,reviewed,ci,ci
2021-09-20T18:49:45.220Z,33.5983333,-116.8246667,12.43,1.29,ml,45,49,0.03702,0.14,ci,ci39814159,2021-09-20T20:22:44.410Z,"15km WNW of Anza, CA",earthquake,0.18,0.32,0.313,21,reviewed,ci,ci
2021-09-20T18:49:14.800Z,36.584,-121.1855,7.87,1.52,md,21,130,0.01228,0.05,nc,nc73627111,2021-09-23T20:46:00.866Z,"7km NNW of Pinnacles, CA",earthquake,0.3,0.36,0.398,18,reviewed,nc,nc
2021-09-20T18:45:42.802Z,62.1892,-145.5454,23.5,1.2,ml,,,,0.61,ak,ak021c39bt8k,2021-09-20T19:34:29.702Z,"Central Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-09-20T18:41:28.810Z,19.1801662445068,-155.448165893555,32.0099983215332,2.1500001,md,41,162,,0.0900000036,hv,hv72717392,2021-09-20T18:44:36.850Z,"4 km SE of Pāhala, Hawaii",earthquake,0.58,0.75,1.82000005,18,automatic,hv,hv
2021-09-20T18:38:45.232Z,62.1906,-149.4947,8.7,1.4,ml,,,,0.73,ak,ak021c39abh0,2021-09-20T18:48:45.812Z,"18 km E of Susitna North, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-20T18:34:48.646Z,-21.086,-173.7782,10,5.8,mww,,171,7.387,1.19,us,us7000fcye,2021-09-21T18:44:01.040Z,"124 km ENE of ‘Ohonua, Tonga",earthquake,4.1,1.9,0.093,11,reviewed,us,us
2021-09-20T18:33:39.050Z,35.0296667,-117.6753333,0.26,1.49,ml,26,53,0.0966,0.14,ci,ci39814143,2021-09-20T20:11:00.971Z,"4km NW of Boron, CA",quarry blast,0.34,31.61,0.104,12,reviewed,ci,ci
2021-09-20T18:20:13.800Z,19.2290000915527,-155.435501098633,35.6699981689453,2.02999997,md,30,144,,0.119999997,hv,hv72717357,2021-09-20T18:23:18.700Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.58,0.670000017,1.67999995,14,automatic,hv,hv
2021-09-20T18:11:21.840Z,33.0656667,-115.0066667,-0.25,1.41,ml,12,84,0.09623,0.25,ci,ci39814135,2021-09-20T19:29:53.296Z,"45km NE of Holtville, CA",quarry blast,0.68,31.61,0.172,4,reviewed,ci,ci
2021-09-20T18:08:16.462Z,-31.8004,179.6496,399.54,5.2,mww,,54,3.285,0.75,us,us7000fcy4,2021-09-21T10:02:50.429Z,"Kermadec Islands region",earthquake,9.4,5.4,0.098,10,reviewed,us,us
2021-09-20T18:05:53.445Z,65.7582,-155.1443,1.2,1.4,ml,,,,0.6,ak,ak021c3939gu,2021-09-20T18:14:51.850Z,"51 km SW of Hughes, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-20T17:59:58.745Z,40.0665,-119.6809,11.4,1.9,ml,12,98.91,0.111,0.1545,nn,nn00822800,2021-09-21T02:39:16.199Z,"14 km NNW of Sutcliffe, Nevada",earthquake,,1.5,0.23,9,reviewed,nn,nn
2021-09-20T17:58:13.370Z,39.4263333,-110.308,-1.38,1.71,md,8,196,0.01343,0.11,uu,uu60458732,2021-09-21T14:57:54.060Z,"15 km SSE of Sunnyside, Utah",earthquake,1.01,0.49,0.241,7,reviewed,uu,uu
2021-09-20T17:56:44.035Z,62.169,-145.6213,24.3,1.6,ml,,,,0.46,ak,ak021c38sqnn,2021-09-20T18:07:49.209Z,"7 km NNW of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-20T17:54:23.988Z,65.3273,-153.4238,0,1.9,ml,,,,0.8,ak,ak021c38s9oe,2021-09-20T18:07:49.071Z,"65 km WNW of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-09-20T17:46:29.233Z,32.20367432,-103.096775,4.426310221,2.7,ml,16,68,0.112224934,0.2,tx,tx2021smaz,2021-09-22T18:42:46.200Z,"13 km NE of Jal, New Mexico",earthquake,1.292499302,3.310078281,0.2,6,reviewed,tx,tx
2021-09-20T17:45:33.780Z,35.905,-95.16466667,0,1.87,ml,27,118,0.509300058,0.36,ok,ok2021smay,2021-09-21T15:29:21.644Z,"3 km SW of Hulbert, Oklahoma",quarry blast,,0.5,0.21,5,reviewed,ok,ok
2021-09-20T17:44:01.229Z,34.51683333,-97.26083333,0,1.71,ml,17,110,0.09088216582,0.17,ok,ok2021smax,2021-09-21T16:40:20.569Z,"10 km SE of Katie, Oklahoma",quarry blast,,0.4,0.12,5,reviewed,ok,ok
2021-09-20T17:23:50.371Z,64.4294,-146.6656,0,1.5,ml,,,,0.98,ak,ak021c38loil,2021-09-20T18:07:48.936Z,"7 km NNW of Harding-Birch Lakes, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-09-20T17:15:57.100Z,38.8218346,-122.7888336,0.69,1.1,md,20,73,0.01067,0.03,nc,nc73627091,2021-09-20T17:17:33.866Z,"6km NNW of The Geysers, CA",earthquake,0.18,0.38,0.14,4,automatic,nc,nc
2021-09-20T17:13:32.974Z,59.9885,-140.1884,7.5,2.1,ml,,,,0.65,ak,ak021c38ji0h,2021-09-20T17:18:42.422Z,"55 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-20T17:12:49.990Z,39.426,-110.3035,-1.57,1.56,md,6,197,0.01684,0.03,uu,uu60458727,2021-09-21T14:55:48.420Z,"15 km SSE of Sunnyside, Utah",earthquake,0.97,0.69,0.154,6,reviewed,uu,uu
2021-09-20T16:54:20.788Z,59.9701,-140.2222,6,2.6,ml,,,,0.91,ak,ak021c386ttc,2021-09-20T17:22:34.040Z,"54 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-20T16:45:16.180Z,34.3356667,-116.8501667,-1.41,1.4,ml,28,52,0.02247,0.11,ci,ci39814087,2021-09-20T17:07:03.822Z,"8km N of Big Bear City, CA",quarry blast,0.22,31.61,0.179,22,reviewed,ci,ci
2021-09-20T16:44:12.050Z,19.0345001220703,-155.344497680664,27.4799995422363,1.77999997,md,43,217,,0.159999996,hv,hv72717257,2021-09-20T16:47:37.810Z,"23 km SE of Pāhala, Hawaii",earthquake,0.73,1.30999994,1.55999994,6,automatic,hv,hv
2021-09-20T16:38:11.820Z,19.0550003051758,-155.350006103516,27.5599994659424,2.1400001,md,51,212,,0.119999997,hv,hv72717252,2021-09-20T16:41:38.990Z,"21 km SE of Pāhala, Hawaii",earthquake,0.82,0.959999979,0.790000021,28,automatic,hv,hv
2021-09-20T16:35:19.610Z,36.7283333,-89.4951667,12.25,1.5,md,12,94,0.02232,0.03,nm,nm60370151,2021-09-21T16:03:23.690Z,"8 km ESE of Matthews, Missouri",earthquake,0.37,0.6,0.078,7,reviewed,nm,nm
2021-09-20T16:25:24.298Z,64.9014,-148.885,15.3,1.3,ml,,,,0.43,ak,ak021c380mbw,2021-09-20T16:29:42.169Z,"35 km NNE of Four Mile Road, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-09-20T16:19:39.991Z,63.118,-150.8653,128.9,1.4,ml,,,,0.51,ak,ak021c37zdg8,2021-09-20T19:30:37.375Z,"63 km SE of Denali National Park, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-09-20T16:08:30.780Z,39.4251667,-110.3013333,-1.8,1.76,md,7,197,0.01844,0.11,uu,uu60458717,2021-09-20T16:50:56.070Z,"15 km SSE of Sunnyside, Utah",earthquake,1.31,1.18,0.142,7,reviewed,uu,uu
2021-09-20T15:52:50.459Z,31.43671923,-103.8770362,4.589086914,1.9,ml,17,67,0.06688659251,0.2,tx,tx2021slxg,2021-09-20T21:13:33.843Z,"15 km NNW of Toyah, Texas",earthquake,1.189656123,2.083378159,0.2,7,reviewed,tx,tx
2021-09-20T15:52:09.990Z,44.8628333,-111.6593333,10.66,1.3,ml,23,90,0.133,0.17,mb,mb80524134,2021-09-21T18:36:32.710Z,"38 km WNW of Hebgen Lake Estates, Montana",earthquake,0.45,0.7,0.154,10,reviewed,mb,mb
2021-09-20T15:03:50.434Z,60.0739,-139.9881,11.5,1.8,ml,,,,0.2,ak,ak021c37aizn,2021-09-20T15:06:49.324Z,"60 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-09-20T14:50:48.775Z,63.2136,-149.4307,80.1,1.8,ml,,,,0.7,ak,ak021c36z5vh,2021-09-20T14:55:07.790Z,"31 km SW of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-09-20T14:29:12.058Z,59.6858,-152.2804,65.7,1.3,ml,,,,0.97,ak,ak021c36ul0w,2021-09-20T14:36:45.298Z,"27 km WSW of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
